門市ID,門市名稱,電話,地址,Google Maps連結,縣市,區域
279,花蓮中山,03-8359747,花蓮縣花蓮市中山路475-6號,"https://maps.google.com.tw/?q=23.984359886949754,121.60338509785085",花蓮市,東部
277,後龍中山,037-727750,苗栗縣後龍鎮中山路212號,"https://maps.google.com.tw/?q=24.61297333820975,120.79335659785878",苗栗市,北部
276,公館五穀,037-230378,苗栗縣公館鄉五穀村8鄰230號,"https://maps.google.com.tw/?q=24.520897845421956,120.82145729785755",苗栗市,北部
275,迴龍光啟,02-82002099,桃園市龜山區萬壽路一段251號,"https://maps.google.com.tw/?q=25.01759080621996,121.40443289786415",桃園市,北部
274,青埔高鐵,03-3815909,桃園市大園區高鐵南路一段113號,"https://maps.google.com.tw/?q=25.00933638148404,121.21152278069792",桃園市,北部
273,湖口中興,03-5972050,新竹縣湖口鄉光復東路148號,"https://maps.google.com.tw/?q=24.869844817957038,121.02870429786215",新竹市,北部
272,湖口仁樂,03-5972882,新竹縣湖口鄉仁樂路146號,"https://maps.google.com.tw/?q=24.87310981322611,121.01114689387282",新竹市,北部
271,竹北嘉興,03-5505275,新竹縣竹北市光明六路東二段20-5號,"https://maps.google.com.tw/?q=24.818995621981593,121.02896819786149",新竹市,北部
265,竹北新泰,03-5534699,新竹縣竹北市新泰路92號,"https://maps.google.com.tw/?q=24.840265220299074,121.00838429786191",新竹市,北部
262,竹北中華,03-5532218,新竹縣竹北市新工五路23號,"https://maps.google.com.tw/?q=24.848264119665913,121.00416959786183",新竹市,北部
261,竹北華興,03-5532366,新竹縣竹北市華興街291號,"https://maps.google.com.tw/?q=24.83738972052656,120.99977999786175",新竹市,北部
260,竹北福興,03-6573336,新竹縣竹北市福興路556號,"https://maps.google.com.tw/?q=24.822144321732583,121.01191009786147",新竹市,北部
259,竹北台元,03-5533783,新竹縣竹北市博愛街571號,"https://maps.google.com.tw/?q=24.840703320264463,121.01164109786177",新竹市,北部
258,竹北台大,03-6589505,新竹縣竹北市莊敬北路118號,"https://maps.google.com.tw/?q=24.82546152147026,121.02455739786166",新竹市,北部
257,竹北縣政,03-5588540,新竹縣竹北市光明九路125號,"https://maps.google.com.tw/?q=24.82529592148331,121.00931849786146",新竹市,北部
256,平鎮廣泰,03-4952080,桃園市廣泰路236號,"https://maps.google.com.tw/?q=24.943349612125676,121.20386409786292",桃園市,北部
255,平鎮廣德,03-4922850,桃園市平鎮區廣德街71號,"https://maps.google.com.tw/?q=24.954388011248753,121.20521349786333",桃園市,北部
253,平鎮豐頂,03-4699568,桃園市平鎮區中豐路山頂段204號,"https://maps.google.com.tw/?q=24.899374315616335,121.2107223978625",桃園市,北部
251,平鎮上海,03-4391551,桃園市平鎮區上海路213號,"https://maps.google.com.tw/?q=24.915222814358927,121.20610349786271",桃園市,北部
248,中壢三光,03-4936922,桃園市中壢區三光路21號,"https://maps.google.com.tw/?q=24.96083811073608,121.21014309786334",桃園市,北部
245,中壢南園,03-4618376,桃園市中壢區南園二路296巷48號,"https://maps.google.com.tw/?q=24.972598209801056,121.22788129786343",桃園市,北部
244,中壢松義,03-490-0489,桃園市中壢區松義三街252號,"https://maps.google.com.tw/?q=24.959628410832202,121.16553259786325",桃園市,北部
242,中壢環東中山,03-4662098,桃園市中壢區中山東路2段196號,"https://maps.google.com.tw/?q=24.951831311451965,121.24007089786332",桃園市,北部
240,內壢元智,03-2852313,桃園市中壢區興仁里興安一街8巷7號,"https://maps.google.com.tw/?q=24.966682710271378,121.26360509786342",桃園市,北部
238,內壢高中,03-4358302,桃園市中壢區成章四街102號,"https://maps.google.com.tw/?q=24.976036609527476,121.25661819786347",桃園市,北部
237,內壢榮安,03-4637463,桃園市中壢區榮安一街216號,"https://maps.google.com.tw/?q=24.964309810460005,121.26020849786327",桃園市,北部
235,中壢長春,03-4622772,桃園市中壢區長春路106號,"https://maps.google.com.tw/?q=24.978283909348832,121.2480150978635",桃園市,北部
232,中壢成章,03-4358629,桃園市中壢區成章二街472號,"https://maps.google.com.tw/?q=24.98038360918175,121.25425259786344",桃園市,北部
231,竹南仁愛,037-580178,苗栗縣竹南鎮仁愛路653號,"https://maps.google.com.tw/?q=24.710074630576877,120.90340459785999",苗栗市,北部
230,竹南華東,037-550776,苗栗縣竹南鎮華東街81號,"https://maps.google.com.tw/?q=24.68988563216605,120.87802699785966",苗栗市,北部
228,竹南光復,037-471992,苗栗縣竹南鎮光復路428號,"https://maps.google.com.tw/?q=24.694002231842124,120.8799082978598",苗栗市,北部
227,竹南龍山,037-464020,苗栗縣竹南鎮龍山路一段146號,"https://maps.google.com.tw/?q=24.691756932018787,120.86658259785992",苗栗市,北部
226,竹南中山,037-481122,苗栗縣竹南鎮中山路115號,"https://maps.google.com.tw/?q=24.686462332435386,120.8797661978597",苗栗市,北部
225,頭份光華,037-611151,苗栗縣頭份市後庄里光華北路12號,"https://maps.google.com.tw/?q=24.697887731536234,120.88848979785979",苗栗市,北部
224,頭份昌隆,037-695939,苗栗縣頭份市昌隆一街23號,"https://maps.google.com.tw/?q=24.687279532371136,120.89701259785974",苗栗市,北部
223,頭份珊湖,037-603399,苗栗縣頭份市親民路6號,"https://maps.google.com.tw/?q=24.684515,120.958895",苗栗市,北部
222,頭份自強,037-633610,苗栗縣頭份市自強路二段633號,"https://maps.google.com.tw/?q=24.68219683277107,120.88237189785966",苗栗市,北部
220,苗栗中正,037-367016,苗栗縣苗栗市中正路1010號,"https://maps.google.com.tw/?q=24.549123443213745,120.81584079785802",苗栗市,北部
218,苗栗至公,037-375498,苗栗縣苗栗市至公路178號,"https://maps.google.com.tw/?q=24.559687642386688,120.81683459785813",苗栗市,北部
217,苗栗玉清,037-330609,苗栗縣苗栗市建功街20之1號,"https://maps.google.com.tw/?q=24.563830642062204,120.8251475978581",苗栗市,北部
216,新竹牛埔,03-5402290,新竹市香山區牛埔北路28號,"https://maps.google.com.tw/?q=24.79809572363355,120.94206899786117",新竹市,北部
215,新竹香北,03-5301226,新竹市香山區香北路173號,"https://maps.google.com.tw/?q=24.790913624201014,120.92629519786108",新竹市,北部
214,新竹湳雅,03-5351353,新竹市北區湳雅街30號,"https://maps.google.com.tw/?q=24.81735172211155,120.97012899786155",新竹市,北部
213,新竹南寮,03-5360682,新竹市北區東大路四段141號,"https://maps.google.com.tw/?q=24.843755920022865,120.93113449786179",新竹市,北部
212,新竹中山,03-5258860,新竹市北區中山路316號,"https://maps.google.com.tw/?q=24.8019508233289,120.96069999786134",新竹市,北部
211,新竹西大,03-5225269,新竹市北區西大路609號,"https://maps.google.com.tw/?q=24.809731822713992,120.95891699786135",新竹市,北部
210,新竹延平,03-5265717,新竹市北區延平路一段305號,"https://maps.google.com.tw/?q=24.80487382309785,120.95116999786123",新竹市,北部
208,新竹光華,03-5340880,新竹市北區光華東一街33號,"https://maps.google.com.tw/?q=24.817294022116148,120.97679239786147",新竹市,北部
207,新竹交大,0921-184662,新竹市東區大學路1001號(美食街),"https://maps.google.com.tw/?q=24.7865708245439,120.99983739786097",新竹市,北部
205,新竹新莊,03-6686623,新竹市東區新莊街232號,"https://maps.google.com.tw/?q=24.78819172441584,121.0178749978611",新竹市,北部
203,新竹東南,03-5610828,新竹市東區東南街105號,"https://maps.google.com.tw/?q=24.798191723626044,120.97404679786133",新竹市,北部
202,新竹建美,03-5716856,新竹市東區建美路65號,"https://maps.google.com.tw/?q=24.80246972328798,120.99766209786132",新竹市,北部
201,新竹寶山,03-5778839,新竹市東區寶山路440號,"https://maps.google.com.tw/?q=24.784817724682334,120.99033899786106",新竹市,北部
198,新竹明湖,03-5191552,新竹市東區明湖路712號,"https://maps.google.com.tw/?q=24.77257472564883,120.96631699786087",新竹市,北部
196,新竹東園,03-5710308,新竹市東區園後街28號,"https://maps.google.com.tw/?q=24.800364423454344,120.98545029786125",新竹市,北部
193,芎林福昌,03-5926248,新竹縣芎林鄉石潭村福昌街393號,"https://maps.google.com.tw/?q=24.750919227357606,121.09813179786052",新竹市,北部
192,芎林文山,03-5121640,新竹縣芎林鄉文山路516號,"https://maps.google.com.tw/?q=24.77707832529348,121.07804489786105",新竹市,北部
191,竹東長春,03-5966886,新竹縣竹東鎮長春路一段315號,"https://maps.google.com.tw/?q=24.736743728475552,121.0891715978604",新竹市,北部
190,竹東中豐,03-5104680,新竹縣竹東鎮中豐路二段187號,"https://maps.google.com.tw/?q=24.722493829598477,121.09311059786016",新竹市,北部
188,新豐松柏,03-5573957,新竹縣新豐鄉松柏街93號,"https://maps.google.com.tw/?q=24.865544618297633,120.98524859786203",新竹市,北部
187,新豐新市,03-5575812,新竹縣新豐鄉新市路129號,"https://maps.google.com.tw/?q=24.902897215336864,120.98442739786255",新竹市,北部
186,新豐新興,03-5592577,新竹縣新豐鄉新興路289之2號,"https://maps.google.com.tw/?q=24.871013217864398,120.99766949786209",新竹市,北部
185,大溪老街,03-3888996,桃園市大溪區康莊路101號,"https://maps.google.com.tw/?q=24.881888417002695,121.28824449786231",桃園市,北部
184,大溪仁中,03-3803732,桃園市大溪區仁和七街40號,"https://maps.google.com.tw/?q=24.894509316002097,121.27474679786239",桃園市,北部
183,觀音中正,03-4735671,桃園市觀音區中正路258號,"https://maps.google.com.tw/?q=25.035332704806244,121.08026199786434",桃園市,北部
182,觀音新坡,03-4982211,桃園市觀音區中山路2段579號,"https://maps.google.com.tw/?q=25.013940706510688,121.13461639786387",桃園市,北部
180,龜山大同,03-3505260,桃園市龜山區大同路148-1號,"https://maps.google.com.tw/?q=24.992220908240032,121.34271289786378",桃園市,北部
177,蘆竹大竹,03-323-7533,桃園市蘆竹區大竹路423號,"https://maps.google.com.tw/?q=25.021396705916825,121.26301299786405",桃園市,北部
175,南崁中山,03-3218095,桃園市蘆竹區中山路113號,"https://maps.google.com.tw/?q=25.05575260317801,121.29825089786453",桃園市,北部
174,南崁新南,03-3128923,桃園市蘆竹區新南路一段125號,"https://maps.google.com.tw/?q=25.04356130415034,121.29536599786447",桃園市,北部
173,蘆竹仁愛,03-3127718,桃園市蘆竹區仁愛路三段258號,"https://maps.google.com.tw/?q=25.053523003355846,121.30294019786449",桃園市,北部
172,南崁台茂,03-2125916,桃園市蘆竹區南崁路一段91號,"https://maps.google.com.tw/?q=25.051295703533555,121.28826399786455",桃園市,北部
169,八德介壽,03-3756051,桃園市八德區介壽路一段756號,"https://maps.google.com.tw/?q=24.963847810496777,121.30013939786332",桃園市,北部
167,楊梅青山,03-4965866,桃園市楊梅區青山一街25號,"https://maps.google.com.tw/?q=24.92257311377569,121.17749469786278",桃園市,北部
166,楊梅梅獅,03-4816963,桃園市楊梅區梅獅路2段97號,"https://maps.google.com.tw/?q=24.908311714907413,121.17600359786269",桃園市,北部
165,楊梅大成,03-4782122,桃園市楊梅區大成路36號,"https://maps.google.com.tw/?q=24.909016614851527,121.14566099786272",桃園市,北部
164,楊梅四維,03-4312788,桃園市楊梅區永美路405號,"https://maps.google.com.tw/?q=24.914602514408262,121.17907429786275",桃園市,北部
163,楊梅三民,03-4825577,桃園市楊梅區三民北路164號,"https://maps.google.com.tw/?q=24.912239714595604,121.17010749786255",桃園市,北部
161,楊梅環東,03-4850879,桃園市楊梅區環東路453號,"https://maps.google.com.tw/?q=24.910106814764898,121.15680529786265",桃園市,北部
159,比佛利,03-4963912,桃園市楊梅區青山一街259號,"https://maps.google.com.tw/?q=24.921507313860296,121.17084049786286",桃園市,北部
155,桃園廈門,03-3479880,桃園市桃園區廈門街91號,"https://maps.google.com.tw/?q=24.994421708064827,121.29735129786374",桃園市,北部
154,桃園信光,03-3581480,桃園市桃園區信光路80號,"https://maps.google.com.tw/?q=25.005620807173234,121.30608219786383",桃園市,北部
153,桃園金門,03-3610088,桃園市桃園區金門二街43號,"https://maps.google.com.tw/?q=24.982524109011553,121.31759919786352",桃園市,北部
151,桃園成功,03-3310502,桃園市桃園區成功路2段121號,"https://maps.google.com.tw/?q=24.994637208047727,121.31793869786385",桃園市,北部
148,桃園大有,03-3587744,桃園市桃園區大有路447號,"https://maps.google.com.tw/?q=25.01180270668085,121.3187909978639",桃園市,北部
147,桃園龍安,03-3695062,桃園市桃園區龍安街170號,"https://maps.google.com.tw/?q=24.99215860824501,121.27925869786375",桃園市,北部
146,桃園同安,03-3160989,桃園市桃園區同安街317號,"https://maps.google.com.tw/?q=25.016623306297085,121.30273529786406",桃園市,北部
145,桃園龍壽,03-3696700,桃園市桃園區龍壽街4號,"https://maps.google.com.tw/?q=24.978011709370456,121.26994799786353",桃園市,北部
143,桃園桃鶯,03-3614200,桃園市桃園區桃鶯路298-2號,"https://maps.google.com.tw/?q=24.97906870928637,121.32109199786363",桃園市,北部
140,北市忠孝復興,02-87738881,台北市大安區忠孝東路三段248巷12號,"https://maps.google.com.tw/?q=25.04103460435171,121.54118319786438",台北市,北部
138,北市景福,02-29300630,台北市文山區景福街269號,"https://maps.google.com.tw/?q=24.99344980814215,121.54043759786362",台北市,北部
137,北市世新,02-22364915,台北市文山區木柵路一段17號,"https://maps.google.com.tw/?q=24.988502408535815,121.5439090978636",台北市,北部
136,北市木新,02-86612968,台北市文山區木新路三段308號,"https://maps.google.com.tw/?q=24.98101740913139,121.55722399786359",台北市,北部
135,新店永平,02-29414155,新北市新店區永平街68號,"https://maps.google.com.tw/?q=24.985076908808484,121.51629519786367",新北市,北部
134,新店耕莘,02-29114589,新北市新店區中正路389號,"https://maps.google.com.tw/?q=24.977159409438183,121.53444489786361",新北市,北部
130,永和永平,02-29280178,新北市永和區永平路224-1號,"https://maps.google.com.tw/?q=25.01075460676447,121.50909399786406",新北市,北部
125,中和民享,02-22286100,新北市中和區民享街86巷34號1F,"https://maps.google.com.tw/?q=25.00062260757122,121.4730998978638",新北市,北部
124,中和興南,02-89432171,新北市中和區興南路二段34巷11號,"https://maps.google.com.tw/?q=24.98566320876179,121.50661669786365",新北市,北部
122,中和民樂,02-32344008,新北市中和區民樂路74號,"https://maps.google.com.tw/?q=25.001165907527998,121.4842010978639",新北市,北部
121,中和環球,02-32347276,新北市中和區中山路三段118之20號,"https://maps.google.com.tw/?q=25.006090507135937,121.47578739786402",新北市,北部
118,中和積穗,02-22225680,新北市中和區中山路2段523巷12號,"https://maps.google.com.tw/?q=25.00446440726554,121.48141709786402",新北市,北部
117,礁溪中山,03-9872198,宜蘭縣礁溪鄉中山路一段239號,"https://maps.google.com.tw/?q=24.82265027523602,121.77126968220159",宜蘭市,北部
116,蘇澳中山,03-9955678,宜蘭縣蘇澳鎮中山路一段46號,"https://maps.google.com.tw/?q=24.596198239525513,121.85204969785865",宜蘭市,北部
115,頭城新興,03-9779412,宜蘭縣頭城鎮新興路234-3號,"https://maps.google.com.tw/?q=24.8538007192276,121.81944799786187",宜蘭市,北部
114,羅東中華,03-9540080,宜蘭縣羅東鎮中華路37-10號,"https://maps.google.com.tw/?q=24.677455733144015,121.76665699785978",宜蘭市,北部
112,羅東站前,03-9556289,宜蘭縣羅東鎮中山路三段37號,"https://maps.google.com.tw/?q=24.67459473336901,121.77317399785957",宜蘭市,北部
111,羅東中山,03-9560177,宜蘭縣羅東鎮中山路三段337號,"https://maps.google.com.tw/?q=24.674736733357914,121.76587759785956",宜蘭市,北部
110,羅東成功,03-9566876,宜蘭縣羅東鎮興東南路133號,"https://maps.google.com.tw/?q=24.670669033677715,121.76848719785964",宜蘭市,北部
109,羅東國中,03-9556599,宜蘭縣羅東鎮公正里中華路95號,"https://maps.google.com.tw/?q=24.68068953288959,121.76767159785975",宜蘭市,北部
107,宜蘭南屏,03-9355796,宜蘭縣宜蘭市民權新路465號,"https://maps.google.com.tw/?q=24.75396312711777,121.74123609786072",宜蘭市,北部
105,宜蘭中山,03-9321620,宜蘭縣宜蘭市中山路三段282號,"https://maps.google.com.tw/?q=24.762174626469793,121.75403689786062",宜蘭市,北部
103,宜蘭女中,03-9312116,宜蘭縣宜蘭市女中路三段116號,"https://maps.google.com.tw/?q=24.7569308841076,121.76066002669656",宜蘭市,北部
102,宜蘭東港,03-9382409,宜蘭縣宜蘭市東港路71號,"https://maps.google.com.tw/?q=24.755130327025515,121.7622164478606",宜蘭市,北部
101,泰山仁武,02-85314096,新北市泰山區仁武街90號,"https://maps.google.com.tw/?q=25.05464150326652,121.43305719786444",新北市,北部
100,泰山海德堡,02-85318361,新北市泰山區明志路一段53號,"https://maps.google.com.tw/?q=25.06502880243792,121.43361569786471",新北市,北部
98,鶯歌光明,02-86772535,新北市鶯歌區光明街190號,"https://maps.google.com.tw/?q=24.955944411125106,121.3440906978632",新北市,北部
94,蘆洲長安,02-22889920,新北市蘆洲區長安街194巷29號,"https://maps.google.com.tw/?q=25.0847247008656,121.46001799786494",新北市,北部
93,蘆洲鷺江,02-22886444,新北市蘆洲區民權路23號,"https://maps.google.com.tw/?q=25.086198200748008,121.47609929786503",新北市,北部
92,淡水海都,02-26230822,新北市淡水區新市五路三段336號,"https://maps.google.com.tw/?q=25.197299591857405,121.43815989786641",新北市,北部
91,淡水新民,02-26218338,新北市淡水區新民街90號,"https://maps.google.com.tw/?q=25.17675959350379,121.43846209786633",新北市,北部
89,淡水淡大,02-26260602,新北市淡水區北新路182巷50號,"https://maps.google.com.tw/?q=25.17788220926679,121.44872200064411",新北市,北部
88,汐止工建,02-26412221,新北市汐止區大同路一段227號,"https://maps.google.com.tw/?q=25.05786770300923,121.63412399786445",新北市,北部
83,新莊民安,02-22080789,新北市新莊區民安西路267號-1,"https://maps.google.com.tw/?q=25.013041806582294,121.42625989786393",新北市,北部
82,新莊建安,02-22080679,新北市新莊區建安街2號,"https://maps.google.com.tw/?q=25.02680770548564,121.42848699786417",新北市,北部
81,新莊昌明,02-29902473,新北市新莊區昌明街52號,"https://maps.google.com.tw/?q=25.05243690344239,121.4558925978645",新北市,北部
80,新莊富國,02-22030617,新北市新莊區萬安街16號,"https://maps.google.com.tw/?q=25.0248359056428,121.4215152978642",新北市,北部
79,新莊新豐,02-22068800,新北市新莊區景德街316號,"https://maps.google.com.tw/?q=24.991449808301333,121.51680409786358",新北市,北部
78,土城永寧,0971-739-552,新北市土城區中央路三段54號,"https://maps.google.com.tw/?q=24.967689910191364,121.43700439786345",新北市,北部
75,土城頂捷,02-22681172,新北市土城區中央路四段58號,"https://maps.google.com.tw/?q=24.960349410774953,121.41975829786342",新北市,北部
74,土城明峯,02-82613385,新北市土城區明峯街41號,"https://maps.google.com.tw/?q=24.98550430877436,121.46538149786363",新北市,北部
71,土城員林,02-22748439,新北市土城區員林街26號,"https://maps.google.com.tw/?q=24.97730270942681,121.44382409786344",新北市,北部
70,三重正義南,02-29748088,新北市三重區正義南路26號,"https://maps.google.com.tw/?q=25.06130350273507,121.4981496978646",新北市,北部
67,三重光復,02-29992348,新北市三重區光復路一段32號,"https://maps.google.com.tw/?q=25.04739770384429,121.47172899786437",新北市,北部
64,三重捷運,02-89856602,新北市三重區重新路四段51號,"https://maps.google.com.tw/?q=25.057481303040102,121.48774039786454",新北市,北部
62,三重集美,02-29765668,新北市三重區集美街81號,"https://maps.google.com.tw/?q=25.053634703346983,121.48860059786466",新北市,北部
61,三峽中華,02-26723491,新北市三峽區中華路46-9號,"https://maps.google.com.tw/?q=24.930473213148296,121.3719071978627",新北市,北部
60,三峽中山,02-26747365,新北市三峽區中山路12號,"https://maps.google.com.tw/?q=24.934395312837093,121.36982309786295",新北市,北部
57,北市農安,02-25183255,台北市中山區農安街164號,"https://maps.google.com.tw/?q=25.06457510247418,121.53418289786478",台北市,北部
54,台北錦州,02-25151619,台北市中山區錦州街352號,"https://maps.google.com.tw/?q=25.06015740282662,121.53952289786464",台北市,北部
53,北市光復,02-25774589,台北市松山區光復北路26巷14號,"https://maps.google.com.tw/?q=25.048768303735066,121.55702419786437",台北市,北部
50,台北八德,02-27489088,台北市松山區八德路四段91巷7號,"https://maps.google.com.tw/?q=25.049305103692184,121.56073739786449",台北市,北部
48,北市士商,02-28822699,台北市士林區士商路114號,"https://maps.google.com.tw/?q=25.09209250027725,121.51879969786499",台北市,北部
46,北市延平南,02-23711005,台北市中正區延平南路57號,"https://maps.google.com.tw/?q=25.044745704055757,121.51048499786444",台北市,北部
44,北市濟南,02-23938999,台北市中正區濟南路二段45號,"https://maps.google.com.tw/?q=25.04069830437861,121.53048609786435",台北市,北部
43,北市愛國,02-23881866,台北市中正區愛國西路1號,"https://maps.google.com.tw/?q=25.035614004783838,121.51429529786441",台北市,北部
42,北市汀州三總,02-23686525,台北市中正區羅斯福路三段244巷25號,"https://maps.google.com.tw/?q=25.01657330630096,121.53049669786398",台北市,北部
41,北市和平,02-23710500,台北市中正區延平南路157巷3號,"https://maps.google.com.tw/?q=25.035392204801507,121.50799859786422",台北市,北部
40,北市杭州,02-23211337,台北市中正區杭州南路一段1段95號,"https://maps.google.com.tw/?q=25.03627723601785,121.524566433175",台北市,北部
39,北市中華,02-23012876,台北市中正區中華路二段457-1號,"https://maps.google.com.tw/?q=25.024879605639317,121.50993579786423",台北市,北部
38,北市五分,02-26305031,台北市內湖區五分街31號,"https://maps.google.com.tw/?q=25.06766220222774,121.61330679786461",台北市,北部
37,北市文德,02-26270108,台北市內湖區文德路107號,"https://maps.google.com.tw/?q=25.07873040134428,121.58371079786495",台北市,北部
35,內湖江南,02-87525005,台北市內湖區港墘路127巷16弄2號,"https://maps.google.com.tw/?q=25.077854601414245,121.57703599786494",台北市,北部
33,北市松德,02-27272157,台北市信義區松德路223號,"https://maps.google.com.tw/?q=25.03479110484946,121.57480839786427",台北市,北部
31,北市石牌,02-28289960,台北市北投區石牌路二段90巷32號,"https://maps.google.com.tw/?q=25.116985398287937,121.51826229786532",台北市,北部
30,北市立農,02-28202228,台北市北投區立農街2段228號1F,"https://maps.google.com.tw/?q=25.11868539815197,121.51486089786532",台北市,北部
29,北市懷德,02-28282489,台北市北投區懷德街17號,"https://maps.google.com.tw/?q=25.11172989870805,121.51923989786526",台北市,北部
27,台北敦煌,02-25955721,台北市大同區敦煌路28號,"https://maps.google.com.tw/?q=25.075232101623502,121.51940159786481",台北市,北部
26,板橋三民,02-29552238,新北市板橋區三民路二段147號,"https://maps.google.com.tw/?q=25.01535300540841,121.4794165509264",新北市,北部
23,板橋江翠,02-22517233,新北市板橋區文化路二段425號,"https://maps.google.com.tw/?q=25.03297770499403,121.47465599786426",新北市,北部
22,板橋中山,02-29645588,新北市板橋區中山路一段158巷18號,"https://maps.google.com.tw/?q=25.011317706720003,121.46629499767386",新北市,北部
21,板橋大同,02-82585159,新北市板橋區大同路61號,"https://maps.google.com.tw/?q=24.927523013382963,121.37540999767268",新北市,北部
20,板橋龍興,02-29690300,新北市板橋區龍興街65巷6號,"https://maps.google.com.tw/?q=25.00186250747285,121.44264249767375",新北市,北部
18,板橋新生,02-29651907,新北市板橋區新生街55號,"https://maps.google.com.tw/?q=25.021040905945416,121.45735259767388",新北市,北部
16,板橋民族,02-29625969,新北市板橋區民族路247巷7弄44號,"https://maps.google.com.tw/?q=25.008462006947447,121.47062269767393",新北市,北部
15,板橋北門,02-29683494,新北市板橋區北門街10號,"https://maps.google.com.tw/?q=25.01060540677663,121.45779009767382",新北市,北部
14,板橋篤行,02-26755925,新北市板橋區篤行路2段153號,"https://maps.google.com.tw/?q=24.987959608579413,121.42974279767346",新北市,北部
6,楊梅中山,03-4818053,桃園市楊梅區中山北路二段78號,"https://maps.google.com.tw/?q=24.908633,121.16916",桃園市,北部
